ID,segment
test-6412,0.0
test-64120,0.09
test-64121,0.24
test-64122,0.05956124958167419
test-64123,0.02
test-64124,0.1
test-64125,0.11
test-64126,0.02
test-64127,0.03
test-64128,0.0
test-64129,0.01
test-6413,0.02
test-64130,0.0
test-64131,0.0
test-64132,0.1909881302625307
test-64133,0.0
test-64134,0.16
test-64135,0.16
test-64136,0.1
test-64137,0.16
test-64138,0.061673044809030006
test-64139,0.21
test-6414,0.09
test-64140,0.09115051284285032
test-64141,0.09
test-64142,0.03
test-64143,0.12
test-64144,0.0
test-64145,0.05
test-64146,0.04
test-64147,0.01
test-64148,0.09
test-64149,0.21
test-6415,0.16
test-64150,0.23
test-64151,0.14
test-64152,0.49
test-64153,0.06935404075997852
test-64154,0.0
test-64155,0.04
test-64156,0.43
test-64157,0.13
test-64158,0.15
test-64159,0.11
test-6416,0.1
test-64160,0.15
test-64161,0.08
test-64162,0.23
test-64163,0.0
test-64164,0.25
test-64165,0.01
test-64166,0.02
test-64167,0.19
test-64168,0.7941666666666666
test-64169,0.13
test-6417,0.02
test-64170,0.02
test-64171,0.0
test-64172,0.13
test-64173,0.27
test-64174,0.02
test-64175,0.18
test-64176,0.1
test-64177,0.05
test-64178,0.04880364970813191
test-64179,0.08
test-6418,0.0
test-64180,0.05
test-64181,0.18
test-64182,0.01
test-64183,0.07
test-64184,0.12
test-64185,0.18
test-64186,0.06
test-64187,0.19
test-64188,0.04
test-64189,0.02
test-6419,0.19
test-64190,0.03
test-64191,0.06
test-64192,0.02236826939662422
test-64193,0.02
test-64194,0.11
test-64195,0.1
test-64196,0.15
test-64197,0.04
test-64198,0.02
test-64199,0.36
test-642,0.05
test-6420,0.08
test-64200,0.03
test-64201,0.04
test-64202,0.12
test-64203,0.4
test-64204,0.12
test-64205,0.16
test-64206,0.01
test-64207,0.0
test-64208,0.01
test-64209,0.1
test-6421,0.07
test-64210,0.1
test-64211,0.0
test-64212,0.01
test-64213,0.01
test-64214,0.07
test-64215,0.06950410978315938
test-64216,0.1
test-64217,0.01
test-64218,0.13
test-64219,0.0
test-6422,0.1
test-64220,0.29
test-64221,0.0
test-64222,0.0
test-64223,0.18
test-64224,0.08
test-64225,0.14
test-64226,0.0
test-64227,0.03
test-64228,0.03
test-64229,0.1
test-6423,0.07
test-64230,0.039827168677065636
test-64231,0.03
test-64232,0.06
test-64233,0.02
test-64234,0.02
test-64235,0.04
test-64236,0.0
test-64237,0.0
test-64238,0.05453691514476548
test-64239,0.0
test-6424,0.22
test-64240,0.08
test-64241,0.29
test-64242,0.17
test-64243,0.03
test-64244,0.12
test-64245,0.29
test-64246,0.1
test-64247,0.0
test-64248,0.0
test-64249,0.05
test-6425,0.04
test-64250,0.0
test-64251,0.14
test-64252,0.18
test-64253,0.15
test-64254,0.0
test-64255,0.16
test-64256,0.02
test-64257,0.09
test-64258,0.04
test-64259,0.01
test-6426,0.0
test-64260,0.02
test-64261,0.0
test-64262,0.07924123953961414
test-64263,0.2319188034188034
test-64264,0.3
test-64265,0.05
test-64266,0.09
test-64267,0.0
test-64268,0.04
test-64269,0.04
test-6427,0.06
test-64270,0.07
test-64271,0.07
test-64272,0.02
test-64273,0.11
test-64274,0.02
test-64275,0.12
test-64276,0.17400000000000002
test-64277,0.08
test-64278,0.12
test-64279,0.06
test-6428,0.0
test-64280,0.0
test-64281,0.0
test-64282,0.05
test-64283,0.0
test-64284,0.0
test-64285,0.18
test-64286,0.01
test-64287,0.03
test-64288,0.24
test-64289,0.03
test-6429,0.0
test-64290,0.0
test-64291,0.42283333333333323
test-64292,0.07
test-64293,0.04
test-64294,0.15
test-64295,0.33
test-64296,0.09
test-64297,0.18
test-64298,0.02
test-64299,0.06
test-643,0.02
test-6430,0.0
test-64300,0.0
test-64301,0.26
test-64302,0.02
test-64303,0.006706349206349207
test-64304,0.08
test-64305,0.005833333333333333
test-64306,0.01
test-64307,0.06950410978315938
test-64308,0.040552446369301304
test-64309,0.16
test-6431,0.25
test-64310,0.19
test-64311,0.01
test-64312,0.43
test-64313,0.04838511504541482
test-64314,0.0
test-64315,0.19
test-64316,0.06
test-64317,0.02
test-64318,0.14
test-64319,0.26
test-6432,0.11
test-64320,0.015323183340001156
test-64321,0.2
test-64322,0.06625843062614833
test-64323,0.24
test-64324,0.12714727604775164
test-64325,0.04
test-64326,0.04960703537457412
test-64327,0.08
test-64328,0.14
test-64329,0.01
test-6433,0.06
test-64330,0.0
test-64331,0.25
test-64332,0.18
test-64333,0.07
test-64334,0.18
test-64335,0.02
test-64336,0.0
test-64337,0.0
test-64338,0.01
test-64339,0.06
test-6434,0.09
test-64340,0.0
test-64341,0.1
test-64342,0.14
test-64343,0.04
test-64344,0.08
test-64345,0.14
test-64346,0.22
test-64347,0.27
test-64348,0.05
test-64349,0.04
test-6435,0.17
test-64350,0.1
test-64351,0.0
test-64352,0.1
test-64353,0.0
test-64354,0.18
test-64355,0.39
test-64356,0.18
test-64357,0.0016666666666666666
test-64358,0.28
test-64359,0.02
test-6436,0.1
test-64360,0.05956124958167419
test-64361,0.15
test-64362,0.05589545386154447
test-64363,0.01
test-64364,0.21
test-64365,0.0
test-64366,0.08242009284261659
test-64367,0.31
test-64368,0.01
test-64369,0.04
test-6437,0.0
test-64370,0.14
test-64371,0.05
test-64372,0.2
test-64373,0.32
test-64374,0.0
test-64375,0.03
test-64376,0.02
test-64377,0.06
test-64378,0.06
test-64379,0.37
test-6438,0.01
test-64380,0.03
test-64381,0.03
test-64382,0.19
test-64383,0.01
test-64384,0.01
test-64385,0.05
test-64386,0.23
test-64387,0.01
test-64388,0.12
test-64389,0.1
test-6439,0.0
test-64390,0.07
test-64391,0.04
test-64392,0.22
test-64393,0.01
test-64394,0.2
test-64395,0.17
test-64396,0.11
test-64397,0.07
test-64398,0.18
test-64399,0.11
test-644,0.0
test-6440,0.03
test-64400,0.18
test-64401,0.0
test-64402,0.05017071451131642
test-64403,0.27
test-64404,0.06097248885880044
test-64405,0.4596666666666668
test-64406,0.0
test-64407,0.01
test-64408,0.01
test-64409,0.08
test-6441,0.04
test-64410,0.52
test-64411,0.34
test-64412,0.08266944619947916
test-64413,0.19
test-64414,0.01
test-64415,0.23
test-64416,0.01
test-64417,0.27
test-64418,0.03
test-64419,0.22
test-6442,0.24
test-64420,0.0
test-64421,0.01
test-64422,0.0
test-64423,0.04131725656970357
test-64424,0.07
test-64425,0.10786157804748775
test-64426,0.24
test-64427,0.39
test-64428,0.17
test-64429,0.03
test-6443,0.26
test-64430,0.18
test-64431,0.06
test-64432,0.0
test-64433,0.03
test-64434,0.11
test-64435,0.06
test-64436,0.0
test-64437,0.25
test-64438,0.05
test-64439,0.02
test-6444,0.02
test-64440,0.12913492063492063
test-64441,0.0
test-64442,0.07
test-64443,0.42
test-64444,0.23499999999999996
test-64445,0.19
test-64446,0.03
test-64447,0.22
test-64448,0.0
test-64449,0.03
test-6445,0.01
test-64450,0.04838511504541482
test-64451,0.0
test-64452,0.3
test-64453,0.21
test-64454,0.01
test-64455,0.09
test-64456,0.01
test-64457,0.02
test-64458,0.01
test-64459,0.02
test-6446,0.15
test-64460,0.17
test-64461,0.12
test-64462,0.14
test-64463,0.11
test-64464,0.0
test-64465,0.12
test-64466,0.1
test-64467,0.05
test-64468,0.0
test-64469,0.0
test-6447,0.19
test-64470,0.0
test-64471,0.16
test-64472,0.04
test-64473,0.1
test-64474,0.05
test-64475,0.12
test-64476,0.04
test-64477,0.39
test-64478,0.02
test-64479,0.0
test-6448,0.11
test-64480,0.08
test-64481,0.02
test-64482,0.46
test-64483,0.0
test-64484,0.0684665801807032
test-64485,0.0
test-64486,0.1
test-64487,0.36
test-64488,0.033535136797251376
test-64489,0.21
test-6449,0.07
test-64490,0.07
test-64491,0.16
test-64492,0.02
test-64493,0.2
test-64494,0.0
test-64495,0.0
test-64496,0.09
test-64497,0.17
test-64498,0.06935404075997852
test-64499,0.23
test-645,0.25
test-6450,0.07524825024476724
test-64500,0.01
test-64501,0.06
test-64502,0.08
test-64503,0.0
test-64504,0.06
test-64505,0.29
test-64506,0.22
test-64507,0.01
test-64508,0.04733333333333333
test-64509,0.01
test-6451,0.01
test-64510,0.18
test-64511,0.0
test-64512,0.17
test-64513,0.28
test-64514,0.01
test-64515,0.0
test-64516,0.06
test-64517,0.05
test-64518,0.06
test-64519,0.37
test-6452,0.1
test-64520,0.14
test-64521,0.06097248885880044
test-64522,0.29
test-64523,0.03
test-64524,0.18
test-64525,0.09
test-64526,0.12
test-64527,0.18
test-64528,0.0
test-64529,0.09
test-6453,0.0
test-64530,0.01
test-64531,0.0
test-64532,0.2
test-64533,0.02
test-64534,0.20542568542568543
test-64535,0.02
test-64536,0.04
test-64537,0.01
test-64538,0.09
test-64539,0.2
test-6454,0.14
test-64540,0.16643276168276164
test-64541,0.1
test-64542,0.39
test-64543,0.13
test-64544,0.13
test-64545,0.03
test-64546,0.26
test-64547,0.23
test-64548,0.1
test-64549,0.02
test-6455,0.0506571742058792
test-64550,0.03
test-64551,0.0
test-64552,0.0
test-64553,0.05
test-64554,0.03
test-64555,0.11
test-64556,0.07
test-64557,0.06935404075997852
test-64558,0.02
test-64559,0.0
test-6456,0.31
test-64560,0.04
test-64561,0.1
test-64562,0.13
test-64563,0.11
test-64564,0.04
test-64565,0.0
test-64566,0.25
test-64567,0.26
test-64568,0.12
test-64569,0.09
test-6457,0.08806117316213197
test-64570,0.05
test-64571,0.09
test-64572,0.26
test-64573,0.07
test-64574,0.15
test-64575,0.1
test-64576,0.42
test-64577,0.16
test-64578,0.05
test-64579,0.0
test-6458,0.17
test-64580,0.08
test-64581,0.09
test-64582,0.08
test-64583,0.11
test-64584,0.0
test-64585,0.01
test-64586,0.08
test-64587,0.01
test-64588,0.11
test-64589,0.032
test-6459,0.03
test-64590,0.25
test-64591,0.02
test-64592,0.07
test-64593,0.05
test-64594,0.04046330778598693
test-64595,0.047703964763834435
test-64596,0.3
test-64597,0.16
test-64598,0.039208135447653426
test-64599,0.13
test-646,0.0
test-6460,0.14
test-64600,0.06733585606147993
test-64601,0.14
test-64602,0.06625843062614833
test-64603,0.23
test-64604,0.28
test-64605,0.29
test-64606,0.06
test-64607,0.24
test-64608,0.06
test-64609,0.0
test-6461,0.09
test-64610,0.04
test-64611,0.02
test-64612,0.1
test-64613,0.0
test-64614,0.08
test-64615,0.04
test-64616,0.04
test-64617,0.06363853389178516
test-64618,0.02
test-64619,0.0
test-6462,0.27
test-64620,0.23210714285714282
test-64621,0.02
test-64622,0.03
test-64623,0.01
test-64624,0.02
test-64625,0.03
test-64626,0.04131725656970357
test-64627,0.01
test-64628,0.04
test-64629,0.03
test-6463,0.05
test-64630,0.047703964763834435
test-64631,0.03
test-64632,0.09
test-64633,0.12
test-64634,0.09
test-64635,0.25
test-64636,0.03
test-64637,0.1
test-64638,0.0
test-64639,0.02
test-6464,0.23
test-64640,0.2
test-64641,0.0
test-64642,0.0
test-64643,0.21
test-64644,0.06950410978315938
test-64645,0.3425
test-64646,0.0
test-64647,0.03
test-64648,0.04838511504541482
test-64649,0.04448394132917704
test-6465,0.18
test-64650,0.01
test-64651,0.27
test-64652,0.1
test-64653,0.01
test-64654,0.09
test-64655,0.19
test-64656,0.41
test-64657,0.05
test-64658,0.02
test-64659,0.02
test-6466,0.2
test-64660,0.05
test-64661,0.08
test-64662,0.06
test-64663,0.0
test-64664,0.04
test-64665,0.02
test-64666,0.31
test-64667,0.03
test-64668,0.01
test-64669,0.0
test-6467,0.01
test-64670,0.08
test-64671,0.04
test-64672,0.03
test-64673,0.0
test-64674,0.03
test-64675,0.24
test-64676,0.03
test-64677,0.06
test-64678,0.24
test-64679,0.02
test-6468,0.02
test-64680,0.24
test-64681,0.01
test-64682,0.07
test-64683,0.06
test-64684,0.68
test-64685,0.26
test-64686,0.07
test-64687,0.16
test-64688,0.13
test-64689,0.02
test-6469,0.05
test-64690,0.23
test-64691,0.13
test-64692,0.0
test-64693,0.02
test-64694,0.09
test-64695,0.03
test-64696,0.27
test-64697,0.22
test-64698,0.21
test-64699,0.02
test-647,0.18
test-6470,0.14
test-64700,0.08
test-64701,0.03
test-64702,0.09
test-64703,0.19
test-64704,0.0
test-64705,0.06
test-64706,0.02
test-64707,0.4
test-64708,0.19
test-64709,0.34
test-6471,0.32
test-64710,0.0
test-64711,0.02
test-64712,0.34
test-64713,0.13
test-64714,0.42
test-64715,0.22
test-64716,0.25
test-64717,0.35
test-64718,0.23
test-64719,0.13
test-6472,0.24
test-64720,0.01
test-64721,0.21
test-64722,0.13
test-64723,0.09
test-64724,0.03
test-64725,0.06
test-64726,0.14
test-64727,0.08
test-64728,0.05
test-64729,0.08
test-6473,0.0
test-64730,0.06
test-64731,0.08
test-64732,0.09
test-64733,0.031452215094402186
test-64734,0.27
test-64735,0.13
test-64736,0.05
test-64737,0.13
test-64738,0.08
test-64739,0.17
test-6474,0.08
test-64740,0.24
test-64741,0.18
test-64742,0.0
test-64743,0.09
test-64744,0.0
test-64745,0.02
test-64746,0.23
test-64747,0.11
test-64748,0.01
test-64749,0.11
test-6475,0.16
test-64750,0.2
test-64751,0.12
test-64752,0.03
test-64753,0.1
test-64754,0.12
test-64755,0.16
test-64756,0.08
test-64757,0.01
test-64758,0.29
test-64759,0.17
test-6476,0.16
test-64760,0.03
test-64761,0.03
test-64762,0.12
test-64763,0.19
test-64764,0.05
test-64765,0.02
test-64766,0.01
test-64767,0.01
test-64768,0.23
test-64769,0.0
test-6477,0.08
test-64770,0.04
test-64771,0.05
test-64772,0.14
test-64773,0.08
test-64774,0.2001008615567439
test-64775,0.04
test-64776,0.0
test-64777,0.04
test-64778,0.13
test-64779,0.04
test-6478,0.16
test-64780,0.22
test-64781,0.02
test-64782,0.27
test-64783,0.12
test-64784,0.38616666666666666
test-64785,0.01
test-64786,0.06
test-64787,0.35
test-64788,0.2
test-64789,0.08
test-6479,0.08
test-64790,0.02
test-64791,0.11
test-64792,0.16
test-64793,0.03
test-64794,0.08
test-64795,0.16
test-64796,0.23
test-64797,0.23
test-64798,0.1
test-64799,0.07
test-648,0.24
test-6480,0.08
test-64800,0.27
test-64801,0.17
test-64802,0.02
test-64803,0.01
test-64804,0.056343156843156834
test-64805,0.03
test-64806,0.01
test-64807,0.044303723016483235
test-64808,0.1
test-64809,0.0
test-6481,0.1
test-64810,0.1
test-64811,0.01
test-64812,0.03
test-64813,0.01
test-64814,0.04
test-64815,0.14
test-64816,0.45
test-64817,0.04
test-64818,0.11
test-64819,0.47
test-6482,0.3
test-64820,0.18
test-64821,0.17
test-64822,0.1
test-64823,0.13
test-64824,0.0
test-64825,0.05956124958167419
test-64826,0.22
test-64827,0.05
test-64828,0.05082057651299055
test-64829,0.0506571742058792
test-6483,0.0
test-64830,0.0
test-64831,0.17
test-64832,0.0
test-64833,0.01
test-64834,0.33
test-64835,0.08
test-64836,0.03
test-64837,0.0
test-64838,0.01
test-64839,0.4
test-6484,0.03
test-64840,0.24
test-64841,0.05290023935762684
test-64842,0.01
test-64843,0.05
test-64844,0.05
test-64845,0.01
test-64846,0.2
test-64847,0.03
test-64848,0.16
test-64849,0.27
test-6485,0.09
test-64850,0.18
test-64851,0.17
test-64852,0.02
test-64853,0.09
test-64854,0.29
test-64855,0.0
test-64856,0.0
test-64857,0.0
test-64858,0.08888946415962344
test-64859,0.1
test-6486,0.1
test-64860,0.15
test-64861,0.02
test-64862,0.14
test-64863,0.08
test-64864,0.04
test-64865,0.01
test-64866,0.19
test-64867,0.08077156213578196
test-64868,0.09
test-64869,0.01
test-6487,0.02
test-64870,0.0
test-64871,0.0
test-64872,0.37
test-64873,0.04
test-64874,0.01
test-64875,0.01
test-64876,0.33
test-64877,0.04
test-64878,0.19
test-64879,0.0638888888888889
test-6488,0.35
test-64880,0.28
test-64881,0.02
test-64882,0.04
test-64883,0.1
test-64884,0.09
test-64885,0.02
test-64886,0.24
test-64887,0.02
test-64888,0.26
test-64889,0.38
test-6489,0.01
test-64890,0.0
test-64891,0.04
test-64892,0.0
test-64893,0.02
test-64894,0.03
test-64895,0.01
test-64896,0.1
test-64897,0.13
test-64898,0.19
test-64899,0.12
test-649,0.17
test-6490,0.06
test-64900,0.02
test-64901,0.06
test-64902,0.0
test-64903,0.07872368691784638
test-64904,0.02
test-64905,0.1
test-64906,0.35
test-64907,0.21
test-64908,0.04
test-64909,0.0
test-6491,0.0
test-64910,0.09334471021131893
test-64911,0.0
test-64912,0.13
test-64913,0.053701157645553436
test-64914,0.28
test-64915,0.05082057651299055
test-64916,0.19
test-64917,0.08
test-64918,0.0
test-64919,0.31
test-6492,0.11
test-64920,0.0
test-64921,0.01
test-64922,0.15
test-64923,0.24
test-64924,0.01
test-64925,0.15
test-64926,0.0
test-64927,0.19
test-64928,0.37
test-64929,0.01
test-6493,0.06
test-64930,0.01
test-64931,0.04
test-64932,0.15
test-64933,0.14
test-64934,0.4
test-64935,0.0
test-64936,0.0
test-64937,0.04
test-64938,0.17
test-64939,0.2
test-6494,0.07
test-64940,0.3
test-64941,0.14
test-64942,0.07
test-64943,0.02
test-64944,0.13
test-64945,0.05
test-64946,0.02
test-64947,0.05
test-64948,0.13
test-64949,0.05
test-6495,0.02
test-64950,0.05
test-64951,0.1
test-64952,0.0
test-64953,0.16
test-64954,0.0
test-64955,0.04
test-64956,0.57
test-64957,0.2
test-64958,0.15
test-64959,0.28
test-6496,0.22
test-64960,0.3
test-64961,0.05956124958167419
test-64962,0.02
test-64963,0.1
test-64964,0.09
test-64965,0.03
test-64966,0.23
test-64967,0.01
test-64968,0.17
test-64969,0.14
test-6497,0.06
test-64970,0.11
test-64971,0.03
test-64972,0.15
test-64973,0.15
test-64974,0.06733585606147993
test-64975,0.1
test-64976,0.0
test-64977,0.09
test-64978,0.0
test-64979,0.1
test-6498,0.24
test-64980,0.31
test-64981,0.0
test-64982,0.08
test-64983,0.0375
test-64984,0.42
test-64985,0.0
test-64986,0.01
test-64987,0.0
test-64988,0.08
test-64989,0.24
test-6499,0.1
test-64990,0.048688140431420494
test-64991,0.2
test-64992,0.06
test-64993,0.06935404075997852
test-64994,0.11
test-64995,0.0
test-64996,0.02
test-64997,0.26
test-64998,0.16
test-64999,0.33
test-65,0.0
test-650,0.0
test-6500,0.29
test-65000,0.1
test-65001,0.0
test-65002,0.01
test-65003,0.02
test-65004,0.11
test-65005,0.08
test-65006,0.16
test-65007,0.01109618971489475
test-65008,0.04047619047619047
test-65009,0.04
test-6501,0.02
test-65010,0.07
test-65011,0.04
test-65012,0.35
test-65013,0.19
test-65014,0.02
test-65015,0.18
test-65016,0.05
test-65017,0.18
test-65018,0.1
test-65019,0.0
test-6502,0.06
test-65020,0.06950410978315938
test-65021,0.32
test-65022,0.12
test-65023,0.0
test-65024,0.16
test-65025,0.03
test-65026,0.25
test-65027,0.36
test-65028,0.02
test-65029,0.15
test-6503,0.12
test-65030,0.0
test-65031,0.01
test-65032,0.03
test-65033,0.0
test-65034,0.16884969848656214
test-65035,0.18
test-65036,0.1
test-65037,0.04
test-65038,0.48
test-65039,0.01
test-6504,0.01
test-65040,0.04
test-65041,0.07
test-65042,0.13
test-65043,0.25
test-65044,0.08888946415962344
test-65045,0.05
test-65046,0.021333333333333333
test-65047,0.04
test-65048,0.19
test-65049,0.14
test-6505,0.05
test-65050,0.07
test-65051,0.31
test-65052,0.11
test-65053,0.05
test-65054,0.07
test-65055,0.23
test-65056,0.03
test-65057,0.0
test-65058,0.26
test-65059,0.03
test-6506,0.4
test-65060,0.02
test-65061,0.13
test-65062,0.19
test-65063,0.08
test-65064,0.13
test-65065,0.1
test-65066,0.23
test-65067,0.02
test-65068,0.02
test-65069,0.14
test-6507,0.22
test-65070,0.2
test-65071,0.0
test-65072,0.01
test-65073,0.04
test-65074,0.04
test-65075,0.01
test-65076,0.03
test-65077,0.12
test-65078,0.02
test-65079,0.48
test-6508,0.17
test-65080,0.25
test-65081,0.01
test-65082,0.18
test-65083,0.18
test-65084,0.36
test-65085,0.14
test-65086,0.21
test-65087,0.08
test-65088,0.0
test-65089,0.14
test-6509,0.5179999999999999
test-65090,0.05
test-65091,0.4778744588744588
test-65092,0.06
test-65093,0.057999999999999996
test-65094,0.01
test-65095,0.0
test-65096,0.25
test-65097,0.24
test-65098,0.0
test-65099,0.01
test-651,0.36
test-6510,0.14
test-65100,0.1
test-65101,0.03
test-65102,0.26
test-65103,0.18
test-65104,0.24
test-65105,0.14
test-65106,0.01
test-65107,0.27
test-65108,0.19
test-65109,0.16
test-6511,0.25
test-65110,0.16
test-65111,0.185
test-65112,0.05453691514476548
test-65113,0.17
test-65114,0.16
test-65115,0.01
test-65116,0.12
test-65117,0.26
test-65118,0.12
test-65119,0.2676666666666667
test-6512,0.07
test-65120,0.08
test-65121,0.0
test-65122,0.02
test-65123,0.22
test-65124,0.0
test-65125,0.08
test-65126,0.23
test-65127,0.11
test-65128,0.05
test-65129,0.047703964763834435
test-6513,0.01
test-65130,0.07
test-65131,0.09833333333333334
test-65132,0.04
test-65133,0.02
test-65134,0.01
test-65135,0.01
test-65136,0.02
test-65137,0.01
test-65138,0.01
test-65139,0.01
test-6514,0.0
test-65140,0.0
test-65141,0.05
test-65142,0.2
test-65143,0.36
test-65144,0.13
test-65145,0.25
test-65146,0.19
test-65147,0.16
test-65148,0.05453691514476548
test-65149,0.09
test-6515,0.0
test-65150,0.09
test-65151,0.02
test-65152,0.05
test-65153,0.18
test-65154,0.15
test-65155,0.14
test-65156,0.17
test-65157,0.0
test-65158,0.02
test-65159,0.08806117316213197
test-6516,0.11
test-65160,0.31
test-65161,0.21444444444444444
test-65162,0.01
test-65163,0.1
test-65164,0.04
test-65165,0.0
test-65166,0.06
test-65167,0.33
